customer_id,id,purchase_ts,product_id,product_name,currency,local_price,usd_price,purchase_platform
105e5de7,2343dd28d06,9/23/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
d7131224,8be276bf3ba,1/8/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
dd64f31b,8464b84b44c,11/7/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
dee52b94,774dbe56b62,8/28/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
fcc1643f,7fa43685f0a,9/20/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
3174de00,f2dbc242c03,6/21/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
22be0d65,b457d17c739,9/28/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
d7131224,3af93564a8f,2/8/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
18c50b5f,bda1eaff540,1/8/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
2b7089d4,f8f728c3055,9/7/2021,8d0d,Apple Airpods Headphones,EUR,138,159.61,website
f6736c64,963f25af4bc,1/15/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
82cade75,5c4e4f52e03,5/2/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
be9efd09,1a911147a8c,11/2/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
e158fe8a,98657f6e7a4,2/18/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
47e31795,5d0f93dde19,3/15/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
9e5e38e1,931c1fe5b00,2/28/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
634713a9,eabc289e827,12/2/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
ff875f2d,0703d3c1126,1/19/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
6284949a,55f7b2b1d21,3/15/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
2842c953,7311c48c646,1/19/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
5e13d475,55a18af2535,1/26/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
e2a2b31b,7323f14947b,3/20/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
b9c92b64,045366ad211,3/2/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
a031d5b0,2f49ca79c0f,10/2/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
6c6f5937,41270c92942,1/18/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
cb2b57eb,c92903f44a1,4/3/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
a0fcf017,ecdea5e0e50,3/20/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
ecd1b0b4,b1e583c9ad1,12/16/2019,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
5d100c1c,fe988919dff,1/24/2020,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
8fd8a354,7795effe031,12/26/2019,8d0d,Apple Airpods Headphones,GBP,138,175.86,website
19a08562,fe8524dfb3c,4/20/2020,8d0d,Apple Airpods Headphones,NOK,1285.2,120.09,website
5ff9b283,e6fddeeae1b,11/25/2022,8d0d,Apple Airpods Headphones,GBP,117.3,128.18,website
021fed49,37d9f5a2631,4/14/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
399a5462,8f31d692d1f,3/27/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
004ae0d8,6ea45ce425a,5/19/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
650450c5,52db73b5bbc,4/6/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
904031b5,fc24431d536,3/14/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
f939588e,25672c5ef16,3/4/2022,8d0d,Apple Airpods Headphones,CHF,138,144.43,website
30989d4c,1a629c48fc3,11/4/2020,8d0d,Apple Airpods Headphones,AUD,181.8,116.34,website
4a957346,37a32ac30f6,6/13/2020,8d0d,Apple Airpods Headphones,EUR,110.4,124.34,website
1c8910ca,49e39583137,6/3/2019,8d0d,Apple Airpods Headphones,EUR,110.4,124.34,website
dfeda635,91f9246646f,2/15/2019,8d0d,Apple Airpods Headphones,EUR,110.4,124.34,website
43d7b6d2,76cb7ea5560,7/24/2020,8d0d,Apple Airpods Headphones,EUR,110.4,124.34,website
e2207c30,6bfa95ff376,2/27/2019,8d0d,Apple Airpods Headphones,EUR,110.4,124.34,website
efdcb0f8,1a7b4658166,4/29/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
7b13b153,f5137fae1f4,4/18/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
4d8799e0,9e004d3febe,7/4/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
764b2f71,3955e0b06c5,9/5/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
c7532880,2fa5ecdcf33,4/14/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
59360f26,de1b9866241,3/22/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
b5fe5896,9938e4418f3,4/18/2022,8d0d,Apple Airpods Headphones,GBP,138,176.68,website
5ac786af,16e87307cf6,12/3/2022,8d0d,Apple Airpods Headphones,DKK,900,129.93,website
1a60305c,68acfb156e0,4/4/2019,8d0d,Apple Airpods Headphones,DKK,1200,177.93,website
ab87b5e5,d705aa13a63,10/10/2022,8d0d,Apple Airpods Headphones,ILS,672,185.93,website
f6ced9d8,55e3b657dfa,4/17/2020,8d0d,Apple Airpods Headphones,CAD,171.7,121.09,website
e8fbf080,fd0b084bfdd,1/5/2020,8d0d,Apple Airpods Headphones,CAD,171.7,121.09,website
671306da,0143887aa87,4/14/2020,8d0d,Apple Airpods Headphones,CAD,171.7,121.09,website
bc3620a9,d7662c980fb,1/23/2022,8d0d,Apple Airpods Headphones,EUR,117.3,130.18,website
c500b66a,beb4dfb4629,10/28/2021,8d0d,Apple Airpods Headphones,EUR,117.3,130.18,website
04047d8b,a484523228c,11/15/2021,8d0d,Apple Airpods Headphones,EUR,117.3,130.18,website
9b6ac9d6,af59b8a416e,11/24/2021,8d0d,Apple Airpods Headphones,EUR,117.3,130.18,website
a149b12b,81ab19f9a6e,11/13/2019,8d0d,Apple Airpods Headphones,TWD,5040,162.43,website
caf16847,d769ac13bb1,12/8/2022,8d0d,Apple Airpods Headphones,AUD,171.7,117.34,website
dff87d95,4648792fc5f,5/6/2019,8d0d,Apple Airpods Headphones,SEK,1428,146.68,website
2b61b17d,7c9434eb1fb,1/29/2020,8d0d,Apple Airpods Headphones,KRW,176400,146.68,website
a7cdbb21,0468ed90fb3,10/3/2020,8d0d,Apple Airpods Headphones,KRW,176400,146.68,website
f163d17f,c1691d50510,6/29/2019,8d0d,Apple Airpods Headphones,SEK,1428,146.68,website
18e452cb,a1fd6725b94,1/6/2019,8d0d,Apple Airpods Headphones,SEK,1428,146.68,website
2df56080,a0f710fa11d,6/14/2019,8d0d,Apple Airpods Headphones,SEK,1428,146.68,website
63e91ef5,3d746d37feb,2/24/2020,8d0d,Apple Airpods Headphones,KRW,176400,146.68,website
81b9b9dc,1f815ee0f42,3/14/2020,8d0d,Apple Airpods Headphones,KRW,176400,146.68,website
0dc5320d,28b2053f663,5/21/2019,8d0d,Apple Airpods Headphones,SEK,1428,146.68,website
73fd04fe,aba63d0819a,9/29/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
4f1dda90,40b5a5b9958,11/8/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
e6cd3770,f55ff6eeea3,2/9/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
50c37019,588356fcea8,9/20/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
11d3be5a,bbb5d82f7f2,6/8/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
0a714e43,971c0e569d6,10/7/2019,8d0d,Apple Airpods Headphones,CHF,138,138.93,website
40abe503,9a0ba74722d,12/4/2022,8d0d,Apple Airpods Headphones,PLN,457.3,101.59,website
cfb1a4d1,c796178891e,3/13/2022,8d0d,Apple Airpods Headphones,CAD,151.5,117.59,website
d58558a3,6ca992e3012,8/1/2019,8d0d,Apple Airpods Headphones,SEK,1428,155.18,website
0ad2ac20,1c6eefa0aab,10/16/2021,8d0d,Apple Airpods Headphones,GBP,103.5,139.43,website
4ece35d9,e08a9fb3e07,10/5/2022,8d0d,Apple Airpods Headphones,MXN,2160,105.84,website
61bac39b,e344569c6b6,5/25/2022,8d0d,Apple Airpods Headphones,MXN,2160,105.84,website
0c0ceeed,bf7ce0f7896,5/31/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
4b6e3188,af0d5a1dbb5,3/16/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
e071f00f,20eb1251513,11/5/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
947dd5a4,18167841f54,4/16/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
f5a66f2f,b1a435bc156,6/16/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
7278c878,43c24590796,7/7/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
6ff14298,197668a97b8,4/15/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
3.01E+14,f4ec584a8bb,1/5/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
180f8f35,66a15e51dfe,4/14/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
062d3527,1e21553cfef,1/4/2020,8d0d,Apple Airpods Headphones,EUR,117.3,125.84,website
7c71fb8d,905bb39ed4c,3/17/2020,8d0d,Apple Airpods Headphones,EUR,124.2,131.93,website
31c3ff20,c0a427185f0,5/19/2020,8d0d,Apple Airpods Headphones,EUR,124.2,131.93,website
c8daef30,23f541a1630,2/6/2020,8d0d,Apple Airpods Headphones,EUR,124.2,131.93,website
cbd1e4a4,2cb94a755d9,10/21/2019,8d0d,Apple Airpods Headphones,NOK,1428,155.93,website
47f5c37e,2e3b8944bbc,10/17/2019,8d0d,Apple Airpods Headphones,NOK,1428,155.93,website
63d0f2e5,fb8a0ba545f,2/2/2019,8d0d,Apple Airpods Headphones,KRW,176400,155.93,website
16754b8c,e11118277b5,6/2/2019,8d0d,Apple Airpods Headphones,KRW,176400,155.93,website
0d73a243,2da155bf869,3/14/2019,8d0d,Apple Airpods Headphones,KRW,176400,155.93,website
545add8d,0e77cb6b30a,10/29/2019,8d0d,Apple Airpods Headphones,NOK,1428,155.93,website
1fa66a5c,7b803b4809b,1/30/2019,8d0d,Apple Airpods Headphones,KRW,176400,155.93,website
3b8636f4,7f1e7b7103b,10/20/2019,8d0d,Apple Airpods Headphones,NOK,1428,155.93,website
ada9a99e,e5a8a5d865d,10/22/2019,8d0d,Apple Airpods Headphones,NOK,1428,155.93,website
b0cab32d,a3f2547a24d,2/28/2019,8d0d,Apple Airpods Headphones,RUB,11400,171.93,website
815f713a,fd2820bdc24,4/30/2019,8d0d,Apple Airpods Headphones,RUB,11400,171.93,website
e75343ee,b3d8e4caf3a,3/18/2019,8d0d,Apple Airpods Headphones,RUB,11400,171.93,website
4457610d,180ff8c463e,10/15/2021,8d0d,Apple Airpods Headphones,MXN,2160,106.09,website
dc3757a9,38ef55c29ed,9/19/2021,8d0d,Apple Airpods Headphones,MXN,2160,106.09,website
de0d7ebb,e006321b3e1,10/27/2021,8d0d,Apple Airpods Headphones,MXN,2160,106.09,website
1110ed1d,c660486cf87,8/23/2022,8d0d,Apple Airpods Headphones,MXN,2160,106.09,website
1429337f,634dcaf514e,10/24/2021,8d0d,Apple Airpods Headphones,MXN,2160,106.09,website
8b558a43,9d3c10ef428,3/20/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
29b1d9a1,ce07886a4fd,4/7/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
2e6ed2b3,f10df4e31ab,2/5/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
46ec1d81,19a1f938e34,3/4/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
975ef0f5,bfdb3804c7e,5/17/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
75069e6c,2c38b056072,6/18/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
5ab20fc4,96e55d79652,8/5/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
0c649459,9927bec1f41,6/23/2020,8d0d,Apple Airpods Headphones,ILS,672,188.43,website
de347998,f609e8f9e42,2/24/2021,8d0d,Apple Airpods Headphones,ILS,672,204.43,website
4fd97294,029ba70e00c,7/16/2021,8d0d,Apple Airpods Headphones,SGD,190,140.68,website
0df65ebd,4fb4f76f3ed,7/31/2020,8d0d,Apple Airpods Headphones,GBP,117.3,148.93,website
ecab60e0,505e1852703,2/10/2020,8d0d,Apple Airpods Headphones,GBP,117.3,148.93,website
c22d4bfb,b45974aab50,9/16/2020,8d0d,Apple Airpods Headphones,GBP,117.3,148.93,website
4bd0b58a,2217f9e3e9c,9/10/2020,8d0d,Apple Airpods Headphones,GBP,117.3,148.93,website
191a0a3a,acc0cd103b3,9/4/2019,8d0d,Apple Airpods Headphones,CAD,171.7,126.59,website
25594690,2b7c1f714e2,2/4/2019,8d0d,Apple Airpods Headphones,CAD,171.7,126.59,website
b85bc025,0e8ee0651b6,1/30/2019,8d0d,Apple Airpods Headphones,CAD,171.7,126.59,website
eef58e7f,691b02c2dbc,4/24/2019,8d0d,Apple Airpods Headphones,CAD,171.7,126.59,website
ec88bb0c,2d0e7e1d1b0,3/18/2020,8d0d,Apple Airpods Headphones,NOK,1428,133.43,website
07ab1d26,39f3557aca4,5/28/2020,8d0d,Apple Airpods Headphones,NOK,1428,133.43,website
570d9252,9f8eb87a598,5/3/2020,8d0d,Apple Airpods Headphones,NOK,1428,133.43,website
2a6344e6,e536d8a3cbf,3/13/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
b9087d8f,5cd8b8e86f7,7/2/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
d627dbb1,a30b45d3987,3/16/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
c9f14667,5cd3c97547b,1/30/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
2fced809,ab52d8ebd50,2/14/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
22936398,62c2d0d934b,4/2/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
043317be,1c8e763512f,4/4/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
adaa566e,8c28a989aa1,1/18/2022,8d0d,Apple Airpods Headphones,AUD,202,141.43,website
f89ca946,04442b0ec94,2/13/2020,8d0d,Apple Airpods Headphones,GBP,124.2,149.43,website
6e1bec95,714ee5a86e0,2/22/2020,8d0d,Apple Airpods Headphones,GBP,124.2,149.43,website
fe45c3ca,38dfaae5441,2/17/2020,8d0d,Apple Airpods Headphones,AUD,171.7,102.84,website
b363ba4a,59ad3f5a21e,12/4/2020,8d0d,Apple Airpods Headphones,AUD,171.7,102.84,website
83c20a4e,5a91c1e2a6d,7/7/2020,8d0d,Apple Airpods Headphones,JPY,13440,122.84,website
ab06b8cd,79aef381aa2,8/26/2022,8d0d,Apple Airpods Headphones,KRW,176400,122.84,website
c56f64c0,49a7558009b,4/9/2022,8d0d,Apple Airpods Headphones,CHF,138,141.68,website
96cee759,c61f314da97,6/26/2019,8d0d,Apple Airpods Headphones,GBP,69,87.09,website
e4cac125,744cac1831b,5/25/2019,8d0d,Apple Airpods Headphones,GBP,69,87.09,website
df0fadae,d1dfa978950,7/11/2020,8d0d,Apple Airpods Headphones,MXN,2160,99.09,website
3bbae417,ec4fe0879be,11/26/2020,8d0d,Apple Airpods Headphones,MXN,2160,99.09,website
f576abfe,e1b30df2e63,10/25/2020,8d0d,Apple Airpods Headphones,MXN,2160,99.09,website
dcb2efcf,0d68ac2f4df,9/4/2022,8d0d,Apple Airpods Headphones,GBP,117.3,150.18,website
1476c5b4,afbdfeee8b3,5/28/2022,8d0d,Apple Airpods Headphones,GBP,117.3,150.18,website
90050b69,bc23bb448a9,10/2/2021,8d0d,Apple Airpods Headphones,DKK,1200,190.43,website
c3487674,2201580a355,8/3/2021,8d0d,Apple Airpods Headphones,DKK,1200,190.43,website
1e9db9ed,26845f93f69,7/28/2022,8d0d,Apple Airpods Headphones,AUD,171.7,115.34,website
f3a3a976,1513e44dc2b,6/14/2021,8d0d,Apple Airpods Headphones,EUR,103.5,123.34,website
bab4929b,47d99e97d8f,12/7/2021,8d0d,Apple Airpods Headphones,EUR,103.5,123.34,website
0d475f53,9f21f205a91,11/4/2021,8d0d,Apple Airpods Headphones,EUR,103.5,123.34,website
9ebe79ef,3c109e4fe6c,2/26/2019,8d0d,Apple Airpods Headphones,GBP,117.3,150.68,website
e15d0b56,97a7211de69,5/2/2019,8d0d,Apple Airpods Headphones,GBP,117.3,150.68,website
588967ef,72b3f2cccb7,2/2/2019,8d0d,Apple Airpods Headphones,GBP,117.3,150.68,website
b193d4be,bcb6c8ebeac,7/7/2019,8d0d,Apple Airpods Headphones,MXN,2160,111.59,website
257b2d11,7d2465397e1,11/7/2019,8d0d,Apple Airpods Headphones,MXN,2160,111.59,website
208166f3,8bbe9430107,8/27/2019,8d0d,Apple Airpods Headphones,MXN,2160,111.59,website
023c2b63,2bb0e0f997c,8/15/2019,8d0d,Apple Airpods Headphones,MXN,2160,111.59,website
9ffe249a,e6804bbd78a,5/11/2021,8d0d,Apple Airpods Headphones,GBP,103.5,135.18,website
36cef068,f468c90f8ca,1/24/2020,8d0d,Apple Airpods Headphones,PLN,538,135.43,website
4b5c3d4d,d38f67e8278,3/17/2020,8d0d,Apple Airpods Headphones,PLN,538,135.43,website
520f1c39,c0ab6f794ce,3/18/2020,8d0d,Apple Airpods Headphones,PLN,538,135.43,website
a783b3b3,cc564d11992,4/25/2019,8d0d,Apple Airpods Headphones,TWD,4536,143.93,website
109e41b7,03390f62b7f,7/3/2021,8d0d,Apple Airpods Headphones,GBP,117.3,159.93,website
91567fc3,0aba1ffb82d,5/4/2021,8d0d,Apple Airpods Headphones,GBP,117.3,159.93,website
35372af3,4e33998d056,1/17/2021,8d0d,Apple Airpods Headphones,GBP,117.3,159.93,website
d7a4a2de,df5adb7a0e6,2/1/2021,8d0d,Apple Airpods Headphones,GBP,117.3,159.93,website
e66539fc,48147efed04,2/10/2020,8d4f,Samsung Webcam,CHF,54,58,mobile app
7e79f8c2,8af900ef5a4,1/29/2021,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
5ec1f946,0564bd66fff,2/11/2020,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
f8dce395,286ef80ef5f,4/11/2020,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
a26f7ddd,ee9380b2cc0,3/12/2020,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
8f24a6e2,62eb1de2dba,1/31/2021,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
04fe9548,b34a665768e,12/27/2020,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
c7dc37f2,40d4b13524f,4/1/2021,8d4f,Samsung Webcam,GBP,48.98,64.25,mobile app
2c72d007,583078a0ed5,10/29/2022,8d4f,Samsung Webcam,AUD,81.98,54.25,mobile app
cb4da665,1e09954c52c,8/5/2022,8d4f,Samsung Webcam,NOK,570,58.25,mobile app
b4e13793,04918d3d910,4/30/2022,8d4f,Samsung Webcam,NOK,570,58.25,mobile app
6f304d81,e11a06948ff,6/5/2022,8d4f,Samsung Webcam,HUF,19580,60.5,mobile app
df209a08,a4d4a1bdb94,5/5/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
2bb2b76d,57f81299dfc,4/22/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
63bfa87e,c05c1403954,5/27/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
4e3e4517,a93acc44c28,6/23/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
d23e50e6,fb0789a0bd2,7/13/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
f27ad5db,ef21c17200d,5/29/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
bef55e56,1dcb61374c1,6/21/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
371ff439,5745a3e0e4f,6/8/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
e6c65a26,ae3d613aa5f,6/6/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
f02b521a,38f735f4917,12/4/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
a3198995,a000e767068,6/23/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
80188190,5deef02449c,6/26/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
b8c5ab4c,4abf52468e4,10/8/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
ebcc6622,fdd97cc9087,4/23/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
4f42732a,82cbfac4b88,4/17/2021,8d4f,Samsung Webcam,AUD,81.98,62.5,mobile app
c2f35b0e,2545295d000,6/24/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
0b31be0d,20607c56841,6/17/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
cde8c0a5,de2e88e8ad7,4/30/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
8d722b29,e5dc904468a,5/29/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
83d50c9b,4218def259f,7/23/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
c74e209e,3e21276516c,7/13/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
c5471adc,0d4b7a5c75e,10/5/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
e22dfaee,e8d29e1d784,6/13/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
00c20860,5f50244f13a,7/13/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
f98db786,c6f30260f20,5/23/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
c910951d,afe5e70e0a3,11/5/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
4e2a9014,d886fd37b7b,6/29/2022,8d4f,Samsung Webcam,CAD,65.98,50.75,mobile app
fa92da0c,efb9256f2fd,2/26/2021,8d4f,Samsung Webcam,ZAR,879.98,58.75,mobile app
bff1f6d0,a2569627c40,2/27/2021,8d4f,Samsung Webcam,ZAR,879.98,58.75,mobile app
01af4716,936315a8998,4/11/2021,8d4f,Samsung Webcam,GBP,25.98,35,mobile app
ba8a1109,4a90b1cd0e8,8/9/2021,8d4f,Samsung Webcam,GBP,25.98,35,mobile app
6fe58c2f,39798f2cba3,5/14/2021,8d4f,Samsung Webcam,CZK,1418,66.25,mobile app
f208905a,db0a784ae3b,4/9/2021,8d4f,Samsung Webcam,CAD,65.98,51.25,mobile app
db8a31ca,87dc3c8f928,7/10/2021,8d4f,Samsung Webcam,CAD,65.98,51.25,mobile app
b66726bc,a7bb6e4b06d,8/23/2021,8d4f,Samsung Webcam,CAD,65.98,51.25,mobile app
4b1a28ff,ce17f45ed6b,8/13/2021,8d4f,Samsung Webcam,CAD,65.98,51.25,mobile app
f286b875,a5a3bce1580,9/29/2021,8d4f,Samsung Webcam,CAD,65.98,51.25,mobile app
edf2f30a,636ef80e2ac,7/31/2021,8d4f,Samsung Webcam,CAD,23.98,18.75,mobile app
6a3fbe74,4b01649ce96,1/23/2021,8d4f,Samsung Webcam,CHF,54,59.5,mobile app
dffbde0d,083f625bfde,12/29/2020,8d4f,Samsung Webcam,CHF,54,59.5,mobile app
5bfb6c0f,ccb43973bcb,7/11/2022,8d4f,Samsung Webcam,ZAR,879.98,52.08,mobile app
d42a7940,1d917cf8f43,6/17/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
0dca56e3,3d69ba82123,11/8/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
04e9c21f,95b6b509e0d,4/8/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
f5c52500,67e7710f59b,9/7/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
307a69ff,4627cac19f3,7/26/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
3f0ecbf4,4fba96b40e9,8/30/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
67c2a7ea,f05271075b7,3/7/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
ab2fcba3,2c65114c9bb,8/16/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
06d74894,f91d730fcc7,6/28/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
0f47cdca,d700db37071,6/18/2021,8d4f,Samsung Webcam,EUR,49.98,58.08,mobile app
254d6676,d7dfe5c1606,4/30/2022,8d4f,Samsung Webcam,DKK,430,62.08,mobile app
ecee0cbb,ae126426b9b,12/18/2020,8d4f,Samsung Webcam,MYR,219.8,54.33,mobile app
bb7699e6,4a8bcb12a5a,4/16/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
ada4036b,27b73fe1ed4,1/25/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
4e3985c7,14e5d83a6db,4/17/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
f362513e,805448bd009,4/18/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
53bfbd7e,be7e49e1810,3/16/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
7fe07dc5,966b234f031,4/17/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
97e1a30b,c40502b25f5,3/5/2021,8d4f,Samsung Webcam,AUD,81.98,62.33,mobile app
a9dbb8b4,deba255c3ca,5/13/2022,8d4f,Samsung Webcam,JPY,5400,38.83,mobile app
4185b808,221d6fb88b7,5/28/2021,8d4f,Samsung Webcam,CLP,35800,48.83,mobile app
57009a1b,2f889b9d439,8/17/2021,8d4f,Samsung Webcam,TRY,339.98,39.33,mobile app
dae71228,192c62c731a,10/16/2021,8d4f,Samsung Webcam,KRW,66000,55.33,mobile app
0d0334ea,06c6a80136a,2/9/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
f033334d,597d3710c6d,8/16/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
7e8e0ff3,5a9a77aaef5,10/15/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
7edc522f,93c11106cac,5/7/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
4ec28dbf,2fe35b1ba9d,6/18/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
31c62680,779be1e1537,10/10/2021,8d4f,Samsung Webcam,CAD,65.98,51.58,mobile app
c427972b,3d24d4d23cb,12/28/2021,8d4f,Samsung Webcam,INR,4198,55.83,mobile app
1c308e1b,4a6b70bb143,9/1/2022,8d4f,Samsung Webcam,INR,4198,55.83,mobile app
b6b48086,cfa6cbcb08a,10/27/2021,8d4f,Samsung Webcam,EUR,49.98,57.83,mobile app
b8172894,2360bd23385,10/13/2021,8d4f,Samsung Webcam,EUR,49.98,57.83,mobile app
0783a8db,c23aa98261c,7/28/2021,8d4f,Samsung Webcam,EUR,49.98,57.83,mobile app
11599978,dec080ebdc4,7/11/2021,8d4f,Samsung Webcam,EUR,49.98,57.83,mobile app
